Date,Open,High,Low,Close,Volume,Market Cap
2018-07-04,0.19769999384880066,0.21683700382709503,0.19293400645256042,0.20610399544239044,3658620.0,124719494.285
2018-07-05,0.2066659927368164,0.20950299501419067,0.19099099934101105,0.19193799793720245,2876560.0,116379707.937
2018-07-06,0.19240599870681763,0.284945011138916,0.1775439977645874,0.24986499547958374,26083500.0,151584483.217
2018-07-07,0.2524169981479645,0.27024900913238525,0.22268399596214294,0.2503089904785156,11847400.0,151065881.272
2018-07-08,0.24906599521636963,0.26065999269485474,0.23220500349998474,0.24513399600982666,3406360.0,147975457.318
2018-07-09,0.2448820024728775,0.24835999310016632,0.22883599996566772,0.22883599996566772,2334400.0,138169226.226
2018-07-10,0.22540900111198425,0.22540900111198425,0.19432200491428375,0.19499799609184265,3601510.0,117762942.155
2018-07-11,0.194472998380661,0.20758000016212463,0.18809600174427032,0.19593000411987305,2861400.0,118358596.981
2018-07-12,0.19589699804782867,0.1963520050048828,0.17739500105381012,0.18106399476528168,2501400.0,109388660.208
2018-07-13,0.18100300431251526,0.1910180002450943,0.18100300431251526,0.18588100373744965,3384330.0,112310254.917
2018-07-14,0.18628400564193726,0.19714899361133575,0.1848060041666031,0.1912820041179657,3097560.0,115590764.677
2018-07-15,0.19103099405765533,0.1988150030374527,0.18704000115394592,0.19431999325752258,2316170.0,117428137.351
2018-07-16,0.19513100385665894,0.22356800734996796,0.18997900187969208,0.22348299622535706,4072520.0,135124637.168
2018-07-17,0.2231139987707138,0.2674570083618164,0.22309400141239166,0.2617639899253845,13069900.0,158311848.747
2018-07-18,0.263278990983963,0.27559900283813477,0.23704199492931366,0.24479499459266663,8278800.0,143284200.008
2018-07-19,0.24473699927330017,0.24473699927330017,0.2263599932193756,0.23022900521755219,4216460.0,135056571.921
2018-07-20,0.23035100102424622,0.23035100102424622,0.1931450068950653,0.19869700074195862,4476320.0,116605375.153
2018-07-21,0.19867999851703644,0.21259500086307526,0.19296100735664368,0.2069540023803711,2688870.0,121453768.917
2018-07-22,0.2068829983472824,0.2098270058631897,0.19694200158119202,0.19794400036334991,3039580.0,116169896.973
2018-07-23,0.1974789947271347,0.20508399605751038,0.1848450005054474,0.1856440007686615,2856860.0,108964239.628
2018-07-24,0.1868620067834854,0.2011840045452118,0.1767369955778122,0.19753700494766235,4176660.0,115950316.442
2018-07-25,0.1944819986820221,0.21563300490379333,0.188742995262146,0.20119300484657288,5251150.0,118108875.275
2018-07-26,0.20048299431800842,0.2111629992723465,0.18537600338459015,0.18891499936580658,2868390.0,110906419.371
2018-07-27,0.18872900307178497,0.19939100742340088,0.18528999388217926,0.1956319957971573,3006630.0,114868176.469
2018-07-28,0.196493998169899,0.2017810046672821,0.1917160004377365,0.19867399334907532,2690810.0,116722019.94
2018-07-29,0.19881799817085266,0.19977599382400513,0.1887660026550293,0.19284799695014954,2025370.0,113310832.225
2018-07-30,0.192978,0.193113,0.178597,0.185694,2115330.0,109188955.941
2018-07-31,0.185714,0.188509,0.164673,0.1668,2715940.0,98106632.5989
2018-08-01,0.166687,0.176642,0.15765,0.171363,2791980.0,100825718.191
2018-08-02,0.17127,0.177118,0.155998,0.160279,2172270.0,94305294.005
2018-08-03,0.160435,0.160435,0.14193,0.147926,2205910.0,87057203.4003
2018-08-04,0.148145,0.152566,0.133142,0.136665,1851950.0,80432432.553
2018-08-05,0.136726,0.139078,0.132212,0.138234,1764850.0,81359721.0564
2018-08-06,0.139015,0.142617,0.130385,0.132073,1558610.0,77738136.8161
2018-08-07,0.131776,0.139224,0.126366,0.127448,1447780.0,75017819.9406
2018-08-08,0.127425,0.127425,0.101735,0.10365,3208470.0,61014237.4952
2018-08-09,0.103643,0.114784,0.100823,0.111409,2013250.0,65581870.6399
2018-08-10,0.111163,0.112263,0.0963834,0.0992792,2032770.0,58448870.0154
2018-08-11,0.0993794,0.0994718,0.0886294,0.0927766,1780250.0,54822542.3122
2018-08-12,0.0926327,0.0945122,0.0899672,0.0911821,1083340.0,53904406.7731
2018-08-13,0.0915374,0.0920193,0.0757892,0.0761134,1245410.0,45023664.6573
2018-08-14,0.0760987,0.0760987,0.0616828,0.0672413,1343900.0,39832649.5561
2018-08-15,0.0678925,0.0765673,0.0678925,0.0695378,996272.0,40954538.7913
2018-08-16,0.0699408,0.0863342,0.0689971,0.0792229,1261280.0,46659266.6915
2018-08-17,0.0792433,0.0949244,0.0791014,0.0946999,1744260.0,55803919.2868
2018-08-18,0.0951912,0.101347,0.0778836,0.0834185,2070360.0,49164111.8209
2018-08-19,0.0834398,0.0923413,0.0802402,0.0878933,1093100.0,51803364.3009
2018-08-20,0.0878184,0.0899651,0.07955,0.0804105,1684000.0,47397561.834
2018-08-21,0.0799422,0.0869021,0.0779029,0.0863439,1240600.0,50895306.2562
2018-08-22,0.0864326,0.0920432,0.0783134,0.0810298,1732690.0,47767739.1908
2018-08-23,0.0811627,0.0865036,0.0802138,0.0857517,894173.0,50560033.423
2018-08-24,0.0859939,0.0981238,0.0846173,0.0928936,3578280.0,54794111.0449
2018-08-25,0.0928519,0.0969875,0.0888245,0.0943223,1882920.0,55649782.9207
2018-08-26,0.0943741,0.107973,0.0896053,0.103382,3975030.0,61008931.511
2018-08-27,0.104226,0.115937,0.104226,0.110595,5171320.0,65271356.277
2018-08-28,0.111053,0.11629,0.10798,0.113739,2430650.0,67128891.8146
2018-08-29,0.113217,0.119947,0.107481,0.10934,4273430.0,64534706.1305
2018-08-30,0.109761,0.131857,0.109489,0.131857,8101840.0,77867262.1467
2018-08-31,0.130794,0.130794,0.114858,0.124749,7415450.0,73688056.568
2018-09-01,0.124568,0.12689,0.121003,0.125831,2755220.0,74334026.0765
2018-09-02,0.125918,0.125918,0.116822,0.120612,2338570.0,71257281.0087
2018-09-03,0.120623,0.12077,0.114212,0.1158,2063880.0,68467482.9251
2018-09-04,0.116013,0.118752,0.114638,0.115061,2107180.0,68036841.5159
2018-09-05,0.115086,0.116023,0.0879225,0.0879225,3265570.0,51990538.317
2018-09-06,0.0881407,0.0881407,0.0778905,0.0874928,2533290.0,51739564.6109
2018-09-07,0.0876883,0.0901068,0.083709,0.0860938,2646120.0,50912433.2787
2018-09-08,0.086334,0.0871321,0.0751874,0.076583,2455420.0,45291659.1795
2018-09-09,0.0764555,0.0805976,0.0742214,0.076375,1934260.0,45169414.1458
2018-09-10,0.076575,0.0783568,0.0727414,0.0754466,1175570.0,44627755.775
2018-09-11,0.0758226,0.0764816,0.0680385,0.0705919,1525140.0,41759794.5528
2018-09-12,0.0708856,0.0711066,0.064205,0.0686165,3072130.0,40593947.9632
2018-09-13,0.0689568,0.0826077,0.068827,0.0824545,5928040.0,48792532.6709
2018-09-14,0.0824766,0.0824766,0.0766996,0.0797579,4832040.0,47198317.0076
2018-09-15,0.079766,0.0826359,0.0793342,0.0811361,4207960.0,48014113.2177
2018-09-16,0.0812568,0.0824278,0.07902,0.0823498,4834380.0,48735201.0899
2018-09-17,0.082492,0.0839978,0.07569,0.0771454,3658740.0,45661708.3391
2018-09-18,0.077024,0.0811299,0.0758064,0.0801704,2860570.0,47452957.1936
2018-09-19,0.0802541,0.0814011,0.0766045,0.0800961,3125010.0,47408978.9333
2018-09-20,0.0802416,0.0845213,0.0799237,0.0845213,3288660.0,50037095.2895
