Date,Open,High,Low,Close,Volume,Market Cap
2018-07-04,0.1640090048313141,0.17065800726413727,0.1575540006160736,0.16277700662612915,11521900.0,108068088.007
2018-07-05,0.16253900527954102,0.17075200378894806,0.15330000221729279,0.15474900603294373,12232200.0,102738277.22
2018-07-06,0.15493200719356537,0.1629749983549118,0.1463029980659485,0.15769800543785095,9517920.0,104696126.25
2018-07-07,0.15765699744224548,0.16134800016880035,0.15104399621486664,0.16134800016880035,7336770.0,107119371.065
2018-07-08,0.1619970053434372,0.16304300725460052,0.15590199828147888,0.15700200200080872,8221660.0,104234049.978
2018-07-09,0.15727800130844116,0.15734800696372986,0.1433349996805191,0.1433349996805191,7916810.0,95160491.9278
2018-07-10,0.14375899732112885,0.1445160061120987,0.1294569969177246,0.1294569969177246,8177050.0,85946850.4099
2018-07-11,0.1291709989309311,0.13260799646377563,0.12067600339651108,0.12878799438476562,8025580.0,85515578.3109
2018-07-12,0.12875300645828247,0.13220499455928802,0.11905000358819962,0.12806099653244019,6726400.0,85032848.356
2018-07-13,0.12792199850082397,0.13638600707054138,0.1228490024805069,0.12518799304962158,6231040.0,83125168.6305
2018-07-14,0.1250379979610443,0.12935900688171387,0.12258700281381607,0.12617500126361847,2817230.0,83780539.2846
2018-07-15,0.12629100680351257,0.13363200426101685,0.1257999986410141,0.12984900176525116,2775250.0,86220085.164
2018-07-16,0.12977300584316254,0.1471949964761734,0.12872500717639923,0.1471949964761734,6319780.0,97737875.8074
2018-07-17,0.14684900641441345,0.1600950062274933,0.140842005610466,0.1583079993724823,8182040.0,105116937.69
2018-07-18,0.15849199891090393,0.16438700258731842,0.1537099927663803,0.15630300343036652,7831570.0,103785612.299
2018-07-19,0.15653100609779358,0.15653100609779358,0.14528599381446838,0.14709800481796265,5214010.0,97673467.5465
2018-07-20,0.14754299819469452,0.14754299819469452,0.12952299416065216,0.12991900742053986,4717980.0,86266565.3522
2018-07-21,0.1297609955072403,0.14083699882030487,0.1273149996995926,0.13788500428199768,3149390.0,91556010.7728
2018-07-22,0.1377660036087036,0.13864600658416748,0.13112600147724152,0.13260400295257568,1951660.0,88049412.5722
2018-07-23,0.13225600123405457,0.14286500215530396,0.1311430037021637,0.13974599540233612,3104680.0,92791719.777
2018-07-24,0.14311499893665314,0.14311499893665314,0.130949005484581,0.13689100742340088,6915810.0,90895992.0999
2018-07-25,0.1361290067434311,0.15282699465751648,0.1357100009918213,0.14309899508953094,5596100.0,95018120.7932
2018-07-26,0.14293399453163147,0.1469240039587021,0.13155600428581238,0.13363899290561676,6128950.0,88736655.3553
2018-07-27,0.1337289959192276,0.13536499440670013,0.127593994140625,0.13261300325393677,5490110.0,88055388.5964
2018-07-28,0.13262100517749786,0.1328119933605194,0.12830199301242828,0.1305609941482544,5602250.0,86692855.0785
2018-07-29,0.1311729997396469,0.13444499671459198,0.1287280023097992,0.13332599401474,5669570.0,88528822.5136
2018-07-30,0.133301,0.133301,0.121445,0.126984,4648780.0,84317717.46
